Time	Open	High	Low	Close	Volume
2017-10-10 00:00:00	0.9797	0.97989	0.97349	0.97457	99768	12
2017-10-11 00:00:00	0.97457	0.97666	0.97167	0.97313	111834	13
2017-10-12 00:00:00	0.97315	0.97634	0.97116	0.97497	105631	14
2017-10-13 00:00:00	0.97497	0.9771	0.97048	0.97426	101120	13
2017-10-15 00:00:00	0.97395	0.97534	0.97369	0.97457	3771	171
2017-10-16 00:00:00	0.97457	0.97687	0.97295	0.97535	102002	12
2017-10-17 00:00:00	0.97535	0.98086	0.97528	0.97792	102872	12
2017-10-18 00:00:00	0.97794	0.98361	0.97734	0.9811	110376	12
2017-10-19 00:00:00	0.98111	0.98114	0.97364	0.97621	124815	13
2017-10-20 00:00:00	0.97621	0.98522	0.97564	0.98388	128382	13
2017-10-22 00:00:00	0.98504	0.98633	0.98463	0.98591	4972	44
2017-10-23 00:00:00	0.98584	0.98808	0.98308	0.98462	105713	11
2017-10-24 00:00:00	0.98462	0.9912	0.98379	0.99086	113730	14
2017-10-25 00:00:00	0.99089	0.99395	0.98684	0.9889	144261	11
2017-10-26 00:00:00	0.9889	0.99829	0.98754	0.99795	137451	12
2017-10-27 00:00:00	0.99797	1.00377	0.99697	0.99716	125012	10
2017-10-29 00:00:00	0.99685	0.99882	0.99659	0.99799	4309	161
2017-10-30 00:00:00	0.99799	0.99962	0.99384	0.99482	106698	11
2017-10-31 00:00:00	0.99482	0.99944	0.99465	0.99766	104906	13
2017-11-01 00:00:00	0.99765	1.00371	0.99755	1.00254	117069	10
2017-11-02 00:00:00	1.00254	1.00254	0.99487	0.99924	127161	13
2017-11-03 00:00:00	0.99926	1.00242	0.99458	1.0003	96615	13
2017-11-05 00:00:00	0.99935	1.00075	0.99921	1.00031	2566	31
2017-11-06 00:00:00	1.00029	1.00287	0.99699	0.99777	98371	13
2017-11-07 00:00:00	0.99774	1.00191	0.99728	0.99825	108184	11
2017-11-08 00:00:00	0.9983	1.00063	0.99806	0.99983	83768	11
2017-11-09 00:00:00	0.99981	1.00176	0.99212	0.99396	114979	13
2017-11-10 00:00:00	0.99394	0.99682	0.99249	0.99575	76770	13
2017-11-12 00:00:00	0.99522	0.99668	0.99521	0.99658	3967	130
2017-11-13 00:00:00	0.9966	0.99865	0.99362	0.99641	65223	17
2017-11-14 00:00:00	0.99641	0.99702	0.98815	0.98967	84942	13
2017-11-15 00:00:00	0.98968	0.99107	0.98459	0.98846	117570	12
2017-11-16 00:00:00	0.98846	0.9945	0.98826	0.99347	91191	12
2017-11-17 00:00:00	0.99347	0.99355	0.98757	0.98842	95668	10
2017-11-19 00:00:00	0.98853	0.99007	0.98819	0.98949	8209	67
2017-11-20 00:00:00	0.98951	0.99371	0.98784	0.99326	96615	10
2017-11-21 00:00:00	0.99326	0.99465	0.98988	0.99053	80808	14
2017-11-22 00:00:00	0.99056	0.99105	0.97985	0.98212	98506	12
2017-11-23 00:00:00	0.98212	0.98277	0.97947	0.98163	98907	14
2017-11-24 00:00:00	0.98163	0.98268	0.97831	0.97875	101147	10
2017-11-26 00:00:00	0.97904	0.98053	0.97878	0.98038	2709	57
2017-11-27 00:00:00	0.98036	0.98195	0.97779	0.98129	77104	12
2017-11-28 00:00:00	0.98133	0.98522	0.98018	0.98408	103946	15
2017-11-29 00:00:00	0.98408	0.98695	0.98184	0.98445	95977	15
2017-11-30 00:00:00	0.98447	0.98819	0.98156	0.98397	103908	16
2017-12-01 00:00:00	0.98396	0.98703	0.97347	0.9755	130186	12
2017-12-03 00:00:00	0.98098	0.98241	0.97928	0.98241	4054	73
2017-12-04 00:00:00	0.98241	0.98666	0.98109	0.98462	97798	12
2017-12-05 00:00:00	0.98463	0.98871	0.98369	0.98749	91310	12
2017-12-06 00:00:00	0.98751	0.99093	0.98547	0.98933	87448	12
2017-12-07 00:00:00	0.98933	0.99473	0.98911	0.99469	76606	11
2017-12-08 00:00:00	0.99476	0.99774	0.99236	0.99247	74753	12
2017-12-10 00:00:00	0.99343	0.99403	0.9926	0.99293	1468	52
2017-12-11 00:00:00	0.99294	0.99302	0.98968	0.99139	72825	12
2017-12-12 00:00:00	0.99139	0.99354	0.98898	0.9915	71213	13
2017-12-13 00:00:00	0.9915	0.99282	0.98422	0.98548	97065	9
2017-12-14 00:00:00	0.98548	0.9904	0.98396	0.98897	105616	11
2017-12-15 00:00:00	0.98898	0.9934	0.98731	0.99009	94245	11
2017-12-17 00:00:00	0.98972	0.99128	0.98972	0.99111	7073	139
2017-12-18 00:00:00	0.99114	0.99173	0.98394	0.9856	89003	13
2017-12-19 00:00:00	0.98562	0.98784	0.98343	0.98555	96898	13
2017-12-20 00:00:00	0.98556	0.98851	0.98281	0.98624	90071	13
2017-12-21 00:00:00	0.98626	0.99093	0.98547	0.98877	80948	14
2017-12-22 00:00:00	0.98875	0.9911	0.98793	0.98793	82115	14
2017-12-24 00:00:00	0.98823	0.98939	0.98819	0.98822	120	263
2017-12-25 00:00:00	0.98828	0.9892	0.9877	0.98905	3751	259
2017-12-26 00:00:00	0.98906	0.99154	0.98857	0.98977	45939	14
2017-12-27 00:00:00	0.98979	0.99032	0.98497	0.98583	77729	14
2017-12-28 00:00:00	0.98583	0.98601	0.97711	0.97876	100740	14
2017-12-29 00:00:00	0.97875	0.97888	0.97337	0.97409	74544	14
2018-01-01 00:00:00	0.97348	0.97481	0.97287	0.97481	6128	356
2018-01-02 00:00:00	0.97481	0.97481	0.96992	0.97144	91540	12
2018-01-03 00:00:00	0.97145	0.97971	0.9714	0.97709	72917	14
2018-01-04 00:00:00	0.9771	0.97799	0.97328	0.97446	79476	11
2018-01-05 00:00:00	0.97447	0.97842	0.9739	0.9743	76230	12
2018-01-07 00:00:00	0.97468	0.97516	0.97392	0.97504	2009	67
2018-01-08 00:00:00	0.97501	0.9784	0.97453	0.97738	69130	15
2018-01-09 00:00:00	0.97739	0.98414	0.9765	0.98391	82498	11
2018-01-10 00:00:00	0.98391	0.9845	0.97538	0.97764	116013	13
2018-01-11 00:00:00	0.97767	0.98157	0.97317	0.97564	113773	14
2018-01-12 00:00:00	0.97564	0.97701	0.96654	0.9666	127967	14
2018-01-14 00:00:00	0.96797	0.96832	0.9669	0.96813	4175	41
2018-01-15 00:00:00	0.96813	0.96846	0.96027	0.9632	102129	15
2018-01-16 00:00:00	0.9632	0.9665	0.9581	0.95914	123694	12
2018-01-17 00:00:00	0.95913	0.9666	0.95722	0.96516	145495	10
2018-01-18 00:00:00	0.96515	0.96563	0.95745	0.95895	139593	12
2018-01-19 00:00:00	0.95895	0.96412	0.95353	0.96398	130139	15
2018-01-21 00:00:00	0.96089	0.96275	0.96027	0.96152	3143	14
2018-01-22 00:00:00	0.96155	0.96395	0.95922	0.96205	101537	12
2018-01-23 00:00:00	0.96214	0.96332	0.95648	0.95673	109989	14
2018-01-24 00:00:00	0.95673	0.95759	0.94263	0.94638	142455	14
2018-01-25 00:00:00	0.9464	0.94659	0.92892	0.94173	213549	15
2018-01-26 00:00:00	0.94174	0.94246	0.93231	0.9333	174506	13
2018-01-28 00:00:00	0.93315	0.93487	0.9325	0.93342	5032	132
2018-01-29 00:00:00	0.93347	0.93867	0.93344	0.93739	146342	13
2018-01-30 00:00:00	0.93739	0.93931	0.93098	0.93462	156078	14
2018-01-31 00:00:00	0.93463	0.93584	0.92889	0.93128	152055	13
2018-02-01 00:00:00	0.93127	0.93414	0.92556	0.92598	146696	12
2018-02-02 00:00:00	0.926	0.93362	0.92577	0.9305	164505	13
2018-02-04 00:00:00	0.93202	0.93278	0.93081	0.93123	5071	114
2018-02-05 00:00:00	0.93123	0.9376	0.92869	0.93132	153815	14
2018-02-06 00:00:00	0.93131	0.93975	0.93062	0.93613	221296	15
2018-02-07 00:00:00	0.93615	0.94544	0.93395	0.94248	157094	14
2018-02-08 00:00:00	0.94248	0.94695	0.93483	0.9351	172673	15
2018-02-09 00:00:00	0.93512	0.94085	0.93512	0.93919	161089	15
2018-02-11 00:00:00	0.93917	0.94054	0.93917	0.93964	3042	176
2018-02-12 00:00:00	0.93964	0.94012	0.93633	0.93874	113889	12
2018-02-13 00:00:00	0.93875	0.93979	0.9322	0.93528	117657	14
2018-02-14 00:00:00	0.93529	0.9374	0.92725	0.9275	145073	13
2018-02-15 00:00:00	0.92751	0.92907	0.921	0.9222	140684	15
2018-02-16 00:00:00	0.9222	0.92874	0.91872	0.92719	135157	14
2018-02-18 00:00:00	0.92722	0.92787	0.92635	0.92722	2682	140
2018-02-19 00:00:00	0.92723	0.93195	0.92624	0.92932	88081	15
2018-02-20 00:00:00	0.92933	0.9369	0.92892	0.93638	115579	13
2018-02-21 00:00:00	0.93638	0.93963	0.93423	0.93869	129395	13
2018-02-22 00:00:00	0.93869	0.94087	0.93224	0.93316	122220	12
2018-02-23 00:00:00	0.93316	0.93737	0.93273	0.9357	107289	15
2018-02-25 00:00:00	0.9361	0.93742	0.93582	0.93713	3874	130
2018-02-26 00:00:00	0.93714	0.93908	0.93251	0.93866	105192	15
2018-02-27 00:00:00	0.93865	0.94171	0.9358	0.93945	122396	12
2018-02-28 00:00:00	0.93945	0.94581	0.93872	0.94447	123488	15
2018-03-01 00:00:00	0.94447	0.94903	0.94094	0.94146	146078	12
2018-03-02 00:00:00	0.94146	0.94238	0.93382	0.93672	135857	12
2018-03-04 00:00:00	0.93679	0.93802	0.9345	0.9371	9983	49
2018-03-05 00:00:00	0.9371	0.94075	0.93528	0.93978	127470	14
2018-03-06 00:00:00	0.93979	0.94185	0.93595	0.93822	130392	15
2018-03-07 00:00:00	0.93823	0.94422	0.9357	0.9434	132294	15
2018-03-08 00:00:00	0.9434	0.952	0.94216	0.95144	127598	12
2018-03-09 00:00:00	0.95143	0.95341	0.94874	0.95119	125812	13
2018-03-11 00:00:00	0.94902	0.95137	0.94902	0.95083	3237	185
2018-03-12 00:00:00	0.95083	0.95107	0.94588	0.94723	98320	12
2018-03-13 00:00:00	0.94726	0.94939	0.94292	0.94362	106844	15
2018-03-14 00:00:00	0.94362	0.948	0.94239	0.9444	94914	12
2018-03-15 00:00:00	0.9444	0.95198	0.94332	0.9513	106786	13
2018-03-16 00:00:00	0.95133	0.95474	0.9485	0.9519	93654	13
2018-03-18 00:00:00	0.95199	0.95288	0.95199	0.9528	1679	71
2018-03-19 00:00:00	0.95284	0.95514	0.94948	0.95117	112846	15
2018-03-20 00:00:00	0.95119	0.95695	0.95016	0.95593	91856	13
2018-03-21 00:00:00	0.95593	0.9561	0.94836	0.9486	104641	14
2018-03-22 00:00:00	0.9486	0.95145	0.9458	0.9465	130449	13
2018-03-23 00:00:00	0.9465	0.9495	0.94445	0.94701	112484	13
2018-03-25 00:00:00	0.94674	0.94753	0.94575	0.94714	2346	121
2018-03-26 00:00:00	0.94714	0.94888	0.94328	0.94495	93395	12
2018-03-27 00:00:00	0.94499	0.95086	0.94341	0.94638	98379	14
2018-03-28 00:00:00	0.94638	0.95778	0.94617	0.95651	108491	15
2018-03-29 00:00:00	0.95653	0.95831	0.95473	0.95612	86192	14
2018-03-30 00:00:00	0.95614	0.95631	0.95225	0.95343	43080	33
2018-04-01 00:00:00	0.9526	0.95486	0.95194	0.95459	2884	238
2018-04-02 00:00:00	0.95458	0.95641	0.95268	0.95509	66554	14
2018-04-03 00:00:00	0.95513	0.95968	0.95325	0.9584	89912	15
2018-04-04 00:00:00	0.9584	0.9611	0.95508	0.96008	90117	12
2018-04-05 00:00:00	0.96011	0.96398	0.95976	0.96226	86465	13
2018-04-06 00:00:00	0.96226	0.96491	0.95779	0.95856	114712	14
2018-04-08 00:00:00	0.95796	0.95955	0.95795	0.95934	4002	141
2018-04-09 00:00:00	0.95932	0.96093	0.95574	0.95616	90115	12
2018-04-10 00:00:00	0.95616	0.95809	0.95341	0.95639	100844	13
2018-04-11 00:00:00	0.95638	0.95961	0.95555	0.95733	93826	13
2018-04-12 00:00:00	0.95733	0.96461	0.95698	0.96228	98337	15
2018-04-13 00:00:00	0.96229	0.96387	0.95993	0.96153	78836	15
2018-04-15 00:00:00	0.96183	0.96367	0.96007	0.9631	3106	104
2018-04-16 00:00:00	0.9631	0.96351	0.95772	0.95946	70668	12
2018-04-17 00:00:00	0.95947	0.9678	0.95805	0.9666	82065	14
2018-04-18 00:00:00	0.96659	0.96982	0.96498	0.96853	93529	13
2018-04-19 00:00:00	0.96853	0.97236	0.96664	0.97158	97693	13
2018-04-20 00:00:00	0.9716	0.97593	0.97072	0.97467	82335	13
2018-04-22 00:00:00	0.97426	0.97615	0.97383	0.97592	4087	83
2018-04-23 00:00:00	0.97592	0.9788	0.97466	0.97807	84574	14
2018-04-24 00:00:00	0.97807	0.98099	0.97672	0.97876	94965	14
2018-04-25 00:00:00	0.97876	0.98479	0.97872	0.98267	94877	12
2018-04-26 00:00:00	0.98265	0.98957	0.98161	0.98898	105795	12
2018-04-27 00:00:00	0.98897	0.992	0.98715	0.98763	90385	13
2018-04-29 00:00:00	0.98767	0.98838	0.98712	0.98811	2040	83
2018-04-30 00:00:00	0.98811	0.99207	0.9872	0.99067	93981	14
2018-05-01 00:00:00	0.99067	0.99696	0.99059	0.9966	84225	16
2018-05-02 00:00:00	0.9966	0.99996	0.99361	0.99927	122405	12
2018-05-03 00:00:00	0.99927	0.99991	0.99555	0.99734	121834	13
2018-05-04 00:00:00	0.99735	1.00225	0.99657	0.99968	83490	11
2018-05-06 00:00:00	0.99987	1.0006	0.99956	1.00059	1893	86
2018-05-07 00:00:00	1.00058	1.00559	0.99835	1.00189	88364	13
2018-05-08 00:00:00	1.0019	1.0045	1.00026	1.00117	102753	15
2018-05-09 00:00:00	1.00115	1.00558	1.00035	1.00548	105114	13
2018-05-10 00:00:00	1.00548	1.00558	0.99938	1.00298	111886	14
2018-05-11 00:00:00	1.00298	1.00394	0.99762	1.00003	86369	13
2018-05-13 00:00:00	0.99985	1.00067	0.99923	0.99992	3134	98
2018-05-14 00:00:00	0.99992	1.00113	0.99573	1.00023	73500	13
2018-05-15 00:00:00	1.00023	1.00412	0.99831	1.00134	94422	13
2018-05-16 00:00:00	1.00134	1.00186	0.99841	1.00052	102988	14
2018-05-17 00:00:00	1.00052	1.00331	0.99868	1.00169	90184	13
2018-05-18 00:00:00	1.00171	1.00179	0.99502	0.99738	74218	12
2018-05-20 00:00:00	0.99659	0.9983	0.99659	0.99799	3226	68
2018-05-21 00:00:00	0.99803	1.00011	0.99643	0.99679	82722	14
2018-05-22 00:00:00	0.99679	0.99902	0.99176	0.99196	87384	12
2018-05-23 00:00:00	0.99196	0.99776	0.98938	0.99424	122978	12
2018-05-24 00:00:00	0.99426	0.99468	0.98854	0.99123	106343	16
2018-05-25 00:00:00	0.99122	0.99367	0.98898	0.98965	101624	13
2018-05-27 00:00:00	0.99109	0.99299	0.99066	0.99214	5018	129
2018-05-28 00:00:00	0.99212	0.99576	0.991	0.99345	75894	14
2018-05-29 00:00:00	0.99346	0.99829	0.98503	0.99072	132476	13
2018-05-30 00:00:00	0.99072	0.9935	0.98785	0.98858	118962	15
2018-05-31 00:00:00	0.98861	0.98905	0.98257	0.98501	116676	16
2018-06-01 00:00:00	0.98501	0.99124	0.9842	0.98768	95194	13
2018-06-03 00:00:00	0.98865	0.98878	0.98751	0.98872	2081	176
2018-06-04 00:00:00	0.9887	0.98941	0.98299	0.98818	74931	10
2018-06-05 00:00:00	0.98818	0.98926	0.983	0.98422	90547	15
2018-06-06 00:00:00	0.98422	0.98855	0.98351	0.98601	88544	14
2018-06-07 00:00:00	0.98602	0.98642	0.97878	0.98083	97279	15
2018-06-08 00:00:00	0.98085	0.98875	0.98019	0.98458	95346	14
2018-06-10 00:00:00	0.98441	0.98499	0.98433	0.98482	1674	74
2018-06-11 00:00:00	0.98484	0.98736	0.98386	0.9864	72536	14
2018-06-12 00:00:00	0.98642	0.98831	0.98298	0.98696	87500	13
2018-06-13 00:00:00	0.98696	0.98948	0.98399	0.98462	87213	13
2018-06-14 00:00:00	0.98461	0.99728	0.98251	0.99699	111975	14
2018-06-15 00:00:00	0.99702	0.9988	0.99451	0.99654	101282	14
2018-06-17 00:00:00	0.99656	0.99791	0.99587	0.99767	2408	134
2018-06-18 00:00:00	0.99766	0.99899	0.99355	0.99426	82712	12
2018-06-19 00:00:00	0.99428	0.99774	0.99174	0.9942	121582	15
2018-06-20 00:00:00	0.9942	0.99824	0.99363	0.99607	100472	16
2018-06-21 00:00:00	0.99608	0.99854	0.98966	0.99163	120838	13
2018-06-22 00:00:00	0.99162	0.99191	0.9873	0.98743	88500	13
2018-06-24 00:00:00	0.98746	0.98845	0.98746	0.98792	2876	159
2018-06-25 00:00:00	0.98792	0.98901	0.98557	0.98702	99086	15
2018-06-26 00:00:00	0.98701	0.99227	0.98578	0.99091	108424	15
2018-06-27 00:00:00	0.9909	0.99758	0.98909	0.99676	139922	13
2018-06-28 00:00:00	0.99676	0.99919	0.99594	0.99753	111004	14
2018-06-29 00:00:00	0.99753	0.99775	0.98935	0.99005	107076	16
2018-07-01 00:00:00	0.98984	0.99161	0.98931	0.99026	5622	53
2018-07-02 00:00:00	0.99027	0.99653	0.99021	0.99333	90677	12
2018-07-03 00:00:00	0.99333	0.99493	0.99126	0.99197	89837	13
2018-07-04 00:00:00	0.99198	0.99392	0.99051	0.9924	81573	15
2018-07-05 00:00:00	0.9924	0.99446	0.99099	0.99314	101340	16
2018-07-06 00:00:00	0.99315	0.99436	0.98842	0.98974	84695	16
2018-07-08 00:00:00	0.98909	0.99011	0.98877	0.98929	3833	163
2018-07-09 00:00:00	0.9893	0.99298	0.98575	0.99136	97252	15
2018-07-10 00:00:00	0.99136	0.99618	0.99092	0.99264	95049	13
2018-07-11 00:00:00	0.99264	0.99654	0.99048	0.9955	128356	15
2018-07-12 00:00:00	0.99553	1.0031	0.99472	1.00271	100065	17
2018-07-13 00:00:00	1.00271	1.00678	1.00134	1.00134	95722	14
2018-07-15 00:00:00	1.00114	1.00239	1.00096	1.00221	2618	62
2018-07-16 00:00:00	1.00221	1.00233	0.99625	0.99681	92942	16
2018-07-17 00:00:00	0.99682	1.00049	0.99268	1.00038	107918	14
2018-07-18 00:00:00	1.00036	1.00343	0.99823	0.99875	103549	13
2018-07-19 00:00:00	0.99875	1.0043	0.99582	0.99874	131440	15
2018-07-20 00:00:00	0.99873	1.00097	0.99152	0.99224	122584	13
2018-07-22 00:00:00	0.99178	0.99263	0.99071	0.99092	3792	172
2018-07-23 00:00:00	0.99092	0.99415	0.99007	0.99318	103846	16
2018-07-24 00:00:00	0.99319	0.99541	0.99217	0.99353	102435	12
2018-07-25 00:00:00	0.99353	0.99488	0.99074	0.99096	120903	15
2018-07-26 00:00:00	0.99096	0.99489	0.99027	0.99395	108508	14
2018-07-27 00:00:00	0.99397	0.99777	0.9931	0.99388	88528	12
2018-07-29 00:00:00	0.99283	0.99472	0.99283	0.99406	1574	352
2018-07-30 00:00:00	0.99407	0.99563	0.98776	0.98817	68613	12
2018-07-31 00:00:00	0.98817	0.99055	0.98669	0.99036	105042	14
2018-08-01 00:00:00	0.99035	0.99339	0.99025	0.99173	84708	12
2018-08-02 00:00:00	0.99175	0.99562	0.99163	0.99543	88218	15
2018-08-03 00:00:00	0.99543	0.99647	0.99205	0.99421	79317	15
2018-08-05 00:00:00	0.99323	0.99462	0.992	0.99453	2269	145
2018-08-06 00:00:00	0.99453	0.99845	0.99416	0.99632	73378	15
2018-08-07 00:00:00	0.99633	0.99675	0.99302	0.99523	70103	16
2018-08-08 00:00:00	0.99522	0.99704	0.99189	0.99318	74832	14
2018-08-09 00:00:00	0.99318	0.99508	0.98942	0.99393	73478	15
2018-08-10 00:00:00	0.99404	0.99749	0.99282	0.99516	113362	12
2018-08-12 00:00:00	0.99444	0.99478	0.9924	0.99442	4378	141
2018-08-13 00:00:00	0.9944	0.99535	0.98902	0.99333	105174	14
2018-08-14 00:00:00	0.99333	0.99502	0.99007	0.99414	88243	14
2018-08-15 00:00:00	0.99414	0.99822	0.99257	0.99341	94951	14
2018-08-16 00:00:00	0.99341	0.99741	0.99154	0.99732	96400	14
2018-08-17 00:00:00	0.99733	0.99774	0.99326	0.99523	92453	14
2018-08-19 00:00:00	0.99495	0.9956	0.99494	0.99523	2236	105
2018-08-20 00:00:00	0.99527	0.9968	0.99032	0.99034	80436	14
2018-08-21 00:00:00	0.99033	0.99056	0.98421	0.98432	93693	12
2018-08-22 00:00:00	0.98437	0.98535	0.98077	0.9833	88392	12
2018-08-23 00:00:00	0.9833	0.98658	0.98216	0.98621	86772	10
2018-08-24 00:00:00	0.9862	0.98644	0.98106	0.98318	89406	11
2018-08-26 00:00:00	0.98375	0.98388	0.98176	0.98227	2787	35
2018-08-27 00:00:00	0.98229	0.98455	0.97872	0.97938	79913	14
2018-08-28 00:00:00	0.97938	0.98088	0.97447	0.97636	91359	15
2018-08-29 00:00:00	0.97638	0.97758	0.97018	0.97045	93593	12
2018-08-30 00:00:00	0.97042	0.97153	0.96814	0.96867	94389	12
2018-08-31 00:00:00	0.96867	0.97029	0.96517	0.96848	104660	13
2018-09-02 00:00:00	0.96902	0.97005	0.96889	0.96957	2613	174
2018-09-03 00:00:00	0.96956	0.97073	0.96829	0.96934	54840	14
2018-09-04 00:00:00	0.96931	0.97668	0.96905	0.97389	97758	11
2018-09-05 00:00:00	0.97391	0.97535	0.97078	0.97117	98156	13
2018-09-06 00:00:00	0.97117	0.97119	0.96491	0.9654	96880	9
2018-09-07 00:00:00	0.96539	0.96993	0.96412	0.96863	95814	8
2018-09-09 00:00:00	0.96822	0.96948	0.96822	0.9687	1388	153
2018-09-10 00:00:00	0.9687	0.97544	0.96868	0.97469	78438	14
2018-09-11 00:00:00	0.97474	0.97583	0.9718	0.97298	82850	14
2018-09-12 00:00:00	0.97298	0.97493	0.96952	0.97017	82156	15
2018-09-13 00:00:00	0.97019	0.97041	0.96507	0.96628	77464	12
2018-09-14 00:00:00	0.96628	0.96753	0.96342	0.96721	69540	10
2018-09-16 00:00:00	0.96732	0.96794	0.96578	0.96724	2417	58
2018-09-17 00:00:00	0.96723	0.96759	0.96114	0.96264	62142	11
2018-09-18 00:00:00	0.96263	0.96556	0.95997	0.96375	84618	10
2018-09-19 00:00:00	0.96375	0.97001	0.96339	0.9674	84052	13
2018-09-20 00:00:00	0.9674	0.96762	0.9585	0.95886	81498	14
2018-09-21 00:00:00	0.95891	0.95978	0.95418	0.9578	86193	11
2018-09-23 00:00:00	0.95843	0.95933	0.95757	0.95859	2007	122
2018-09-24 00:00:00	0.95859	0.965	0.95798	0.96456	68708	15
2018-09-25 00:00:00	0.96457	0.96707	0.96355	0.96527	77683	13
2018-09-26 00:00:00	0.96525	0.97014	0.9623	0.96515	90735	12
2018-09-27 00:00:00	0.96515	0.97827	0.96487	0.97694	100334	16
2018-09-28 00:00:00	0.97696	0.9819	0.97371	0.98163	93840	14
2018-09-30 00:00:00	0.98026	0.9815	0.97973	0.98134	3282	103
2018-10-01 00:00:00	0.98133	0.98556	0.98067	0.98358	91068	14
2018-10-02 00:00:00	0.98358	0.98625	0.98289	0.9839	93518	13
2018-10-03 00:00:00	0.98388	0.9925	0.9833	0.99195	103212	14
2018-10-04 00:00:00	0.99196	0.99337	0.98914	0.99138	104462	13
2018-10-05 00:00:00	0.99143	0.99547	0.99098	0.99187	96059	12
2018-10-07 00:00:00	0.99155	0.99282	0.99124	0.99138	4406	113
2018-10-08 00:00:00	0.99138	0.99443	0.9907	0.9923	77492	14
2018-10-09 00:00:00	0.99229	0.99555	0.99071	0.99169	104754	14
2018-10-10 00:00:00	0.99172	0.99335	0.98768	0.98824	108556	10
2018-10-11 00:00:00	0.98824	0.99221	0.98564	0.98997	138644	12
2018-10-12 00:00:00	0.98996	0.993	0.98815	0.99142	99989	12
2018-10-14 00:00:00	0.98995	0.99199	0.9895	0.99078	4643	158
2018-10-15 00:00:00	0.99078	0.99116	0.98477	0.987	89762	12
2018-10-16 00:00:00	0.987	0.99087	0.98588	0.99038	77838	14
2018-10-17 00:00:00	0.99037	0.99566	0.9902	0.99473	85148	14
2018-10-18 00:00:00	0.99473	0.99747	0.99199	0.99582	91524	15
2018-10-19 00:00:00	0.99581	0.99773	0.99495	0.99598	87231	15
2018-10-21 00:00:00	0.99524	0.99703	0.99448	0.99632	3021	130
2018-10-22 00:00:00	0.99631	0.99799	0.99395	0.99605	76071	11
2018-10-23 00:00:00	0.99605	0.997	0.99375	0.99483	85918	14
2018-10-24 00:00:00	0.99484	0.99892	0.99415	0.9968	92974	12
2018-10-25 00:00:00	0.9968	1.00177	0.99546	0.99974	85919	13
2018-10-26 00:00:00	0.99973	1.00263	0.99632	0.99691	99813	13
2018-10-28 00:00:00	0.99716	0.99845	0.99641	0.99764	8176	64
2018-10-29 00:00:00	0.99762	1.00241	0.99748	1.00172	89404	14
2018-10-30 00:00:00	1.00174	1.00551	1.00079	1.00517	78061	14
2018-10-31 00:00:00	1.00518	1.00945	1.00334	1.00806	85967	15
2018-11-01 00:00:00	1.00806	1.00826	1.00003	1.00211	90519	14
2018-11-02 00:00:00	1.00215	1.00483	0.99679	1.00318	88676	10
2018-11-04 00:00:00	1.00293	1.00312	1.00232	1.00239	5292	52
2018-11-05 00:00:00	1.00239	1.00688	1.00239	1.0044	68151	14
2018-11-06 00:00:00	1.00439	1.00552	1.00125	1.00126	69507	15
2018-11-07 00:00:00	1.00129	1.00504	0.99522	1.00186	102138	13
2018-11-08 00:00:00	1.00187	1.00707	1.00072	1.00582	86375	14
2018-11-09 00:00:00	1.00587	1.00854	1.00446	1.00531	79469	11
2018-11-11 00:00:00	1.00468	1.00639	1.0045	1.00593	4337	74
2018-11-12 00:00:00	1.00592	1.01111	1.00552	1.01026	78938	11
2018-11-13 00:00:00	1.01026	1.01281	1.00579	1.00595	95774	15
2018-11-14 00:00:00	1.00595	1.0104	1.00414	1.00599	99235	14
2018-11-15 00:00:00	1.00599	1.0079	1.00355	1.00693	106220	15
2018-11-16 00:00:00	1.00694	1.0087	0.99909	0.99962	85008	15
2018-11-18 00:00:00	0.99964	0.99997	0.99869	0.9994	4966	144
2018-11-19 00:00:00	0.9994	1.00066	0.99241	0.99321	82520	17
2018-11-20 00:00:00	0.99322	0.99576	0.99084	0.99471	95850	12
2018-11-21 00:00:00	0.99469	0.99585	0.99278	0.99432	75114	13
2018-11-22 00:00:00	0.99433	0.99558	0.99215	0.99458	52357	14
2018-11-23 00:00:00	0.99458	0.99798	0.99345	0.99661	51420	12
2018-11-25 00:00:00	0.99659	0.99753	0.99651	0.99724	4192	129
2018-11-26 00:00:00	0.99721	0.99931	0.99541	0.99817	74077	19
2018-11-27 00:00:00	0.99823	1.00031	0.99749	0.9985	75161	16
2018-11-28 00:00:00	0.9985	1.00057	0.99251	0.99329	74859	11
2018-11-29 00:00:00	0.99331	0.99764	0.99172	0.99603	79890	11
2018-11-30 00:00:00	0.99605	1.0004	0.9951	0.99863	66468	11
2018-12-02 00:00:00	0.99809	0.99956	0.99767	0.99856	2641	77
2018-12-03 00:00:00	0.99858	0.99957	0.99642	0.99789	74756	12
2018-12-04 00:00:00	0.99789	0.99909	0.99302	0.99738	80747	12
2018-12-05 00:00:00	0.99738	1.00078	0.99643	0.99697	54837	14
2018-12-06 00:00:00	0.99697	0.99896	0.98941	0.99319	95888	15
2018-12-07 00:00:00	0.9932	0.9943	0.98896	0.99063	77716	11
2018-12-09 00:00:00	0.99039	0.99088	0.98927	0.98983	3002	147
2018-12-10 00:00:00	0.9898	0.99063	0.98679	0.98959	91586	12
2018-12-11 00:00:00	0.9896	0.99382	0.98629	0.99312	86517	13
2018-12-12 00:00:00	0.99311	0.99652	0.99129	0.99269	92233	12
2018-12-13 00:00:00	0.99269	0.99541	0.99116	0.99369	80913	12
